Row ID,OrderID,OrderDate,ShipDate,OrderPriority,ShipMode,CustomerName,Segment,City,State,Region,Product ID,Category,Sub-Category,ProductName,ProductContainer,Sales,Quantity,Discount,Profit,ShippingCost
1326,IN-2012-36410,31-12-2021,05-01-2022,Critical,Regular Air,Hallie Redmond,Home Office,Chandigarh,Chandigarh,North,OFF-FA-10001246,Office Supplies,Fasteners,"OIC Staples, Metal",Jumbo Drum,22.92,2,0,10.98,1.26
1327,IN-2014-23236,03-10-2023,07-10-2023,Critical,Regular Air,Erica Hernandez,Home Office,Kozhikode,Kerala,South,OFF-LA-10002851,Office Supplies,Labels,"Hon Legal Exhibit Labels, 5000 Label Set",Medium Box,22.5,2,0,9,1.24
1328,IN-2014-75911,17-04-2023,21-04-2023,Critical,Regular Air,Catherine Glotzbach,Home Office,Ujjain,Madhya Pradesh,Central,OFF-PA-10003139,Office Supplies,Paper,"SanDisk Parchment Paper, Recycled",Wrap Bag,33.24,2,0,12.24,0.83
1329,IN-2014-39826,24-06-2023,30-06-2023,Not Specified,Regular Air,Roy Skaria,Home Office,Jodhpur,Rajasthan,West,OFF-FA-10000038,Office Supplies,Fasteners,"Stockwell Clamps, Assorted Sizes",Jumbo Drum,33.36,2,0,15,0.82
1330,IN-2011-72411,04-10-2020,09-10-2020,Not Specified,Regular Air,Alejandro Ballentine,Home Office,Dewas,Madhya Pradesh,Central,OFF-SU-10004575,Office Supplies,Supplies,"Fiskars Letter Opener, Steel",Wrap Bag,49.26,2,0,4.92,0.6
1331,IN-2014-39826,24-06-2023,30-06-2023,Medium,Regular Air,Roy Skaria,Home Office,Jodhpur,Rajasthan,West,OFF-BI-10002243,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Durable",Small Box,29.49,1,0,12.66,3.1
1332,IN-2013-49423,10-05-2022,15-05-2022,Not Specified,Regular Air,Dianna Arnett,Home Office,Thane,Maharashtra,West,OFF-BI-10002335,Office Supplies,Binders,"Avery Binder Covers, Durable",Small Box,12.57,1,0,0.24,1.1
1333,IN-2011-73734,12-02-2020,19-02-2020,Not Specified,Delivery Truck,Michael Granlund,Home Office,Hyderabad,Telangana,South,OFF-BI-10004440,Office Supplies,Binders,"Cardinal Binder, Economy",Small Box,13.83,1,0,3.3,0.97
1334,IN-2014-39826,24-06-2023,30-06-2023,Critical,Express Air,Roy Skaria,Home Office,Jodhpur,Rajasthan,West,OFF-BI-10003588,Office Supplies,Binders,"Ibico Binder, Economy",Small Box,15.48,1,0,3.87,0.47
1335,IN-2011-49241,06-10-2020,11-10-2020,Low,Regular Air,Michelle Tran,Home Office,Delhi,Delhi,North,OFF-SU-10003789,Office Supplies,Supplies,"Fiskars Box Cutter, Steel",Wrap Bag,34.92,1,0,13.95,3.39
1336,IN-2014-21241,27-05-2023,31-05-2023,Low,Regular Air,Rick Bensley,Home Office,Bhiwandi,Maharashtra,West,OFF-EN-10002425,Office Supplies,Envelopes,"Ames Peel and Seal, Set of 50",Medium Box,18.69,1,0,0.54,1.44
1337,IN-2012-56647,23-08-2021,28-08-2021,Low,Regular Air,Patricia Hirasaki,Home Office,Durgapur,West Bengal,East,OFF-LA-10002596,Office Supplies,Labels,"Harbour Creations Round Labels, Laser Printer Compatible",Medium Box,6.75,1,0,1.89,0.45
1338,IN-2011-53770,26-08-2020,30-08-2020,Not Specified,Regular Air,Darrin Sayre,Home Office,Mangalore,Karnataka,South,OFF-LA-10002703,Office Supplies,Labels,"Novimex Removable Labels, Adjustable",Medium Box,10.26,1,0,3.99,0.44
1339,ID-2012-58201,19-06-2021,23-06-2021,High,Regular Air,Arthur Wiediger,Home Office,Mumbai,Maharashtra,West,OFF-AR-10004153,Office Supplies,Art,"Binney & Smith Highlighters, Easy-Erase",Small Box,8.43,1,0,0.51,0.89
1340,IN-2013-19400,29-08-2022,02-09-2022,Medium,Express Air,Dennis Pardue,Home Office,Kanpur,Uttar Pradesh,North,OFF-BI-10004534,Office Supplies,Binders,"Wilson Jones Binding Machine, Recycled",Small Box,147.96,3,0,47.34,10.41
1341,IN-2013-19400,29-08-2022,02-09-2022,Medium,Regular Air,Dennis Pardue,Home Office,Kanpur,Uttar Pradesh,North,OFF-BI-10003475,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",Small Box,20.43,3,0,9.36,1.33
1342,IN-2013-27492,23-10-2022,28-10-2022,High,Regular Air,Bill Eplett,Home Office,Hubli,Karnataka,South,OFF-BI-10003917,Office Supplies,Binders,"Avery Hole Reinforcements, Economy",Small Box,13.23,3,0,3.96,1.04
1343,IN-2013-42087,30-10-2022,03-11-2022,Medium,Regular Air,Thomas Brumley,Home Office,Lucknow,Uttar Pradesh,North,OFF-AP-10001305,Office Supplies,Appliances,"Breville Microwave, White",Large Box,899.55,3,0,323.82,76.34
1344,IN-2014-34653,30-05-2023,04-06-2023,Medium,Express Air,Neil Knudson,Home Office,Durg,Chhattisgarh,Central,OFF-AR-10002417,Office Supplies,Art,"Boston Sketch Pad, Water Color",Small Box,155.34,3,0,17.01,12.52
1345,IN-2012-26757,25-01-2021,31-01-2021,Medium,Regular Air,Valerie Mitchum,Home Office,Visakhapatnam,Andhra Pradesh,South,OFF-ST-10004346,Office Supplies,Storage,"Tenex Shelving, Single Width",Small Box,164.07,3,0,21.24,12.29
1346,IN-2011-70850,21-11-2020,26-11-2020,Medium,Regular Air,Duane Huffman,Home Office,Gorakhpur,Uttar Pradesh,North,OFF-SU-10000866,Office Supplies,Supplies,"Elite Trimmer, Serrated",Wrap Bag,115.11,3,0,13.77,8.51
1347,IN-2012-26624,12-09-2021,16-09-2021,Not Specified,Regular Air,Joel Jenkins,Home Office,Vadodara,Gujarat,West,OFF-SU-10001762,Office Supplies,Supplies,"Stiletto Shears, Easy Grip",Wrap Bag,149.13,3,0,47.7,6.01
1348,IN-2014-42808,06-11-2023,11-11-2023,Medium,Regular Air,Patrick Bzostek,Home Office,Jhansi,Uttar Pradesh,North,OFF-SU-10004177,Office Supplies,Supplies,"Fiskars Box Cutter, Easy Grip",Wrap Bag,111.42,3,0,24.48,5.52
1349,IN-2014-34653,30-05-2023,04-06-2023,High,Regular Air,Neil Knudson,Home Office,Durg,Chhattisgarh,Central,OFF-SU-10001731,Office Supplies,Supplies,"Acme Letter Opener, Serrated",Wrap Bag,80.73,3,0,30.6,5.25
1350,IN-2013-19400,29-08-2022,02-09-2022,High,Delivery Truck,Dennis Pardue,Home Office,Kanpur,Uttar Pradesh,North,OFF-SU-10003665,Office Supplies,Supplies,"Kleencut Trimmer, Serrated",Wrap Bag,114.39,3,0,14.85,5.08
1351,IN-2014-41954,23-11-2023,27-11-2023,High,Regular Air,Catherine Glotzbach,Home Office,Akola,Maharashtra,West,OFF-ST-10000485,Office Supplies,Storage,"Fellowes Folders, Single Width",Small Box,79.29,3,0,18.18,4.6
1352,IN-2011-49241,06-10-2020,11-10-2020,High,Regular Air,Michelle Tran,Home Office,Delhi,Delhi,North,OFF-AR-10003023,Office Supplies,Art,"Stanley Highlighters, Water Color",Small Box,53.64,3,0,11.25,4.39
1353,IN-2012-36410,31-12-2021,05-01-2022,Critical,Delivery Truck,Hallie Redmond,Home Office,Chandigarh,Chandigarh,North,OFF-FA-10003779,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",Jumbo Drum,41.67,3,0,17.01,3.41
1354,IN-2014-33792,18-07-2023,25-07-2023,High,Regular Air,Heather Jas,Home Office,Bhubaneswar,Odisha,East,OFF-FA-10003437,Office Supplies,Fasteners,"Accos Clamps, Bulk Pack",Jumbo Drum,58.14,3,0,15.66,3.23
1355,IN-2013-20107,18-04-2022,23-04-2022,High,Regular Air,Frank Gastineau,Home Office,Nagpur,Maharashtra,West,OFF-FA-10004171,Office Supplies,Fasteners,"Accos Paper Clips, Assorted Sizes",Jumbo Drum,34.47,3,0,9.99,2.8
1356,IN-2014-39826,24-06-2023,30-06-2023,High,Regular Air,Roy Skaria,Home Office,Jodhpur,Rajasthan,West,OFF-LA-10002289,Office Supplies,Labels,"Hon Shipping Labels, Adjustable",Medium Box,27.81,3,0,2.43,2.77
1357,IN-2011-40155,14-11-2020,20-11-2020,High,Regular Air,Craig Leslie,Home Office,Kulti,West Bengal,East,OFF-ST-10001214,Office Supplies,Storage,"Smead Box, Industrial",Small Box,33.75,3,0,16.47,2.5
1358,IN-2011-78263,16-02-2020,21-02-2020,Low,Regular Air,Benjamin Farhat,Home Office,Kanpur,Uttar Pradesh,North,OFF-LA-10003396,Office Supplies,Labels,"Avery Color Coded Labels, Laser Printer Compatible",Medium Box,39.87,3,0,8.73,2.35
1359,IN-2013-71193,09-11-2022,15-11-2022,Not Specified,Regular Air,Bradley Talbott,Home Office,Pune,Maharashtra,West,OFF-FA-10000353,Office Supplies,Fasteners,"Accos Staples, Metal",Jumbo Drum,33.21,3,0,0.27,1.68
1360,IN-2014-13331,17-11-2023,21-11-2023,Low,Regular Air,Brendan Dodson,Home Office,Nagercoil,Tamil Nadu,South,OFF-EN-10000219,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Recycled",Medium Box,21.96,3,0,6.12,1.16
1361,ID-2014-21640,27-12-2023,31-12-2023,Low,Delivery Truck,Stephanie Ulpright,Home Office,Mumbai,Maharashtra,West,OFF-ST-10003306,Office Supplies,Storage,"Eldon File Cart, Single Width",Small Box,192.56,3,0,154.13,9.94
1362,IN-2014-42808,06-11-2023,11-11-2023,Low,Delivery Truck,Patrick Bzostek,Home Office,Jhansi,Uttar Pradesh,North,OFF-AP-10004711,Office Supplies,Appliances,"Breville Refrigerator, Silver",Large Box,2080.32,4,0,603.24,113.36
1363,IN-2011-44558,10-11-2020,15-11-2020,Low,Regular Air,Ross Baird,Home Office,Bhiwandi,Maharashtra,West,OFF-EN-10002671,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, with clear poly window",Medium Box,205.44,4,0,28.68,19.87
1364,IN-2014-34842,18-08-2023,23-08-2023,Critical,Regular Air,Darrin Sayre,Home Office,Varanasi,Uttar Pradesh,North,OFF-AP-10002017,Office Supplies,Appliances,"Cuisinart Blender, Red",Large Box,267.96,4,0,48.12,12.57
1365,IN-2011-16033,07-11-2020,12-11-2020,Critical,Regular Air,Laurel Beltran,Home Office,Gorakhpur,Uttar Pradesh,North,OFF-PA-10001850,Office Supplies,Paper,"Eaton Note Cards, Premium",Wrap Bag,106.32,4,0,31.8,9.16
1366,IN-2014-14059,24-10-2023,30-10-2023,Medium,Delivery Truck,Sean Wendt,Home Office,Durg,Chhattisgarh,Central,OFF-FA-10002481,Office Supplies,Fasteners,"OIC Rubber Bands, 12 Pack",Jumbo Drum,66,4,0,1.92,4.03
1367,IN-2011-14941,22-12-2020,26-12-2020,Low,Regular Air,Dianna Arnett,Home Office,Guwahati,Assam,East,OFF-AR-10001228,Office Supplies,Art,"Binney & Smith Pens, Easy-Erase",Small Box,48.84,4,0,17.04,2.77
1368,IN-2012-53490,29-10-2021,04-11-2021,Low,Regular Air,Marc Harrigan,Home Office,Chennai,Tamil Nadu,South,OFF-SU-10002547,Office Supplies,Supplies,"Acme Ruler, Steel",Wrap Bag,64.44,4,0,7.08,1.12
1369,IN-2014-55513,09-12-2023,13-12-2023,Low,Regular Air,Clay Rozendal,Home Office,Kanpur,Uttar Pradesh,North,OFF-EN-10000114,Office Supplies,Envelopes,"Kraft Clasp Envelope, Security-Tint",Medium Box,45.6,4,0,0.84,0.87
1370,IN-2014-58173,02-05-2023,09-05-2023,Low,Regular Air,Julie Kriz,Home Office,Kakinada,Andhra Pradesh,South,OFF-BI-10002684,Office Supplies,Binders,"Avery Hole Reinforcements, Clear",Small Box,19.35,5,0,9.15,2.03
1371,IN-2014-39826,24-06-2023,30-06-2023,Medium,Regular Air,Roy Skaria,Home Office,Jodhpur,Rajasthan,West,OFF-AP-10002899,Office Supplies,Appliances,"Breville Toaster, Silver",Large Box,387.3,5,0,19.35,23.63
1372,IN-2014-40428,13-08-2023,18-08-2023,High,Regular Air,Adrian Shami,Home Office,Bilaspur,Chhattisgarh,Central,OFF-SU-10002732,Office Supplies,Supplies,"Acme Box Cutter, High Speed",Wrap Bag,189,5,0,58.5,17.19
1373,IN-2011-10552,24-01-2020,30-01-2020,Not Specified,Regular Air,Chuck Clark,Home Office,Jabalpur,Madhya Pradesh,Central,OFF-LA-10004430,Office Supplies,Labels,"Avery Shipping Labels, Laser Printer Compatible",Medium Box,59.25,5,0,27.75,4.27
1374,IN-2013-27492,23-10-2022,28-10-2022,Not Specified,Express Air,Bill Eplett,Home Office,Hubli,Karnataka,South,OFF-FA-10002241,Office Supplies,Fasteners,"Stockwell Clamps, Bulk Pack",Jumbo Drum,94.2,5,0,31.95,3.63
1375,IN-2014-23173,13-08-2023,18-08-2023,High,Regular Air,Harold Dahlen,Home Office,Faridabad,Haryana,North,OFF-PA-10001086,Office Supplies,Paper,"Enermax Cards & Envelopes, Multicolor",Wrap Bag,291.06,6,0,72.72,25.43
1376,IN-2012-45909,05-10-2021,09-10-2021,High,Regular Air,Thomas Brumley,Home Office,Allahabad,Uttar Pradesh,North,OFF-ST-10003206,Office Supplies,Storage,"Eldon Shelving, Blue",Small Box,290.52,6,0,136.44,24.09
1377,IN-2013-22760,14-06-2022,18-06-2022,Low,Express Air,Valerie Takahito,Home Office,Ajmer,Rajasthan,North,OFF-SU-10001308,Office Supplies,Supplies,"Fiskars Trimmer, Serrated",Wrap Bag,234,6,0,39.78,14.32
1378,IN-2013-22760,14-06-2022,18-06-2022,Low,Delivery Truck,Valerie Takahito,Home Office,Ajmer,Rajasthan,North,OFF-EN-10002258,Office Supplies,Envelopes,"Jiffy Mailers, with clear poly window",Medium Box,244.26,6,0,95.22,10.89
1379,IN-2014-40428,13-08-2023,18-08-2023,Not Specified,Regular Air,Adrian Shami,Home Office,Bilaspur,Chhattisgarh,Central,OFF-SU-10002911,Office Supplies,Supplies,"Acme Scissors, Serrated",Wrap Bag,132.84,6,0,37.08,7.72
1380,IN-2014-29893,13-10-2023,17-10-2023,Critical,Regular Air,Steve Carroll,Home Office,Gulbarga,Karnataka,South,OFF-LA-10000861,Office Supplies,Labels,"Avery Color Coded Labels, Alphabetical",Medium Box,78.66,6,0,34.56,7.66
1381,IN-2011-40155,14-11-2020,20-11-2020,Critical,Regular Air,Craig Leslie,Home Office,Kulti,West Bengal,East,OFF-FA-10000974,Office Supplies,Fasteners,"Stockwell Paper Clips, Bulk Pack",Jumbo Drum,84.06,6,0,33.48,4.63
1382,IN-2012-50823,12-11-2021,17-11-2021,Critical,Regular Air,Lindsay Shagiari,Home Office,Kota,Rajasthan,West,OFF-FA-10002058,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Assorted Sizes",Jumbo Drum,63.54,6,0,13.32,4.39
1383,IN-2013-63829,01-08-2022,05-08-2022,Critical,Regular Air,Dianna Wilson,Home Office,Ulhasnagar,Maharashtra,West,OFF-PA-10002047,Office Supplies,Paper,"Green Bar Cards & Envelopes, 8.5 x 11",Wrap Bag,367.71,7,0,44.1,32.59
1384,IN-2014-55513,09-12-2023,13-12-2023,Not Specified,Regular Air,Clay Rozendal,Home Office,Kanpur,Uttar Pradesh,North,OFF-ST-10003810,Office Supplies,Storage,"Tenex Box, Single Width",Small Box,115.71,7,0,40.32,5.29
1385,IN-2013-60049,30-07-2022,03-08-2022,Not Specified,Regular Air,Valerie Takahito,Home Office,Raipur,Chhattisgarh,Central,OFF-LA-10000219,Office Supplies,Labels,"Harbour Creations File Folder Labels, Adjustable",Medium Box,46.41,7,0,3.99,4.04
1386,IN-2012-58432,10-08-2021,15-08-2021,Critical,Express Air,Ann Steele,Home Office,Bhatpara,West Bengal,East,OFF-EN-10003463,Office Supplies,Envelopes,"Jiffy Peel and Seal, Recycled",Medium Box,169.29,9,0,65.88,12.46
1387,IN-2012-56647,23-08-2021,28-08-2021,Medium,Regular Air,Patricia Hirasaki,Home Office,Durgapur,West Bengal,East,OFF-LA-10002364,Office Supplies,Labels,"Smead Shipping Labels, Alphabetical",Medium Box,125.73,11,0,36.3,10.57
1388,IN-2013-42087,30-10-2022,03-11-2022,Not Specified,Regular Air,Thomas Brumley,Home Office,Lucknow,Uttar Pradesh,North,OFF-SU-10000914,Office Supplies,Supplies,"Kleencut Scissors, Serrated",Wrap Bag,170.91,9,0,34.02,9.14
1389,IN-2011-62499,18-05-2020,22-05-2020,High,Regular Air,Mark Haberlin,Corporate,Nagpur,Maharashtra,West,OFF-PA-10002047,Office Supplies,Paper,"Green Bar Cards & Envelopes, 8.5 x 11",Wrap Bag,262.65,5,0,31.5,24.85
1390,IN-2014-68218,30-10-2023,03-11-2023,Medium,Regular Air,Grace Kelly,Corporate,Durgapur,West Bengal,East,OFF-ST-10001124,Office Supplies,Storage,"Fellowes Trays, Wire Frame",Small Box,225.84,4,0,29.28,29.35
1391,IN-2011-78284,29-08-2020,02-09-2020,Not Specified,Regular Air,Karen Carlisle,Corporate,Gwalior,Madhya Pradesh,Central,OFF-FA-10004839,Office Supplies,Fasteners,"Accos Clamps, Metal",Jumbo Drum,78,4,0,24.12,8.28
1392,IN-2013-53861,25-06-2022,29-06-2022,Not Specified,Express Air,Stefania Perrino,Corporate,Chennai,Tamil Nadu,South,OFF-FA-10001057,Office Supplies,Fasteners,"Accos Clamps, Assorted Sizes",Jumbo Drum,67.32,4,0,11.4,6.05
1393,IN-2014-63619,15-01-2023,19-01-2023,Not Specified,Regular Air,Corey Catlett,Corporate,Kanpur,Uttar Pradesh,North,OFF-LA-10000195,Office Supplies,Labels,"Novimex File Folder Labels, Laser Printer Compatible",Medium Box,33,4,0,0.24,4.4
1394,ID-2011-65152,28-11-2020,02-12-2020,Not Specified,Regular Air,Steve Chapman,Corporate,Mumbai,Maharashtra,West,OFF-AR-10001922,Office Supplies,Art,"Sanford Pens, Blue",Small Box,22.2,4,0,14.28,2.37
1395,IN-2011-31713,09-06-2020,14-06-2020,High,Regular Air,Mitch Willingham,Corporate,Hyderabad,Telangana,South,OFF-AR-10000097,Office Supplies,Art,"BIC Sketch Pad, Blue",Small Box,145.98,3,0,4.32,17.66
1396,IN-2014-14227,08-05-2023,12-05-2023,High,Regular Air,Anthony Johnson,Corporate,Amritsar,Punjab,North,OFF-LA-10003141,Office Supplies,Labels,"Hon Shipping Labels, Laser Printer Compatible",Medium Box,34.11,3,0,17.01,4.69
1397,IN-2011-62450,13-06-2020,17-06-2020,High,Delivery Truck,Andy Yotov,Corporate,Bareilly,Uttar Pradesh,North,OFF-AR-10000249,Office Supplies,Art,"Sanford Highlighters, Fluorescent",Small Box,51.03,3,0,16.83,4.53
1398,IN-2011-62450,13-06-2020,17-06-2020,Not Specified,Regular Air,Andy Yotov,Corporate,Bareilly,Uttar Pradesh,North,OFF-FA-10002241,Office Supplies,Fasteners,"Stockwell Clamps, Bulk Pack",Jumbo Drum,56.52,3,0,19.17,4.3
1399,IN-2011-60917,11-02-2020,15-02-2020,Not Specified,Express Air,Sung Pak,Corporate,Bangalore,Karnataka,South,OFF-BI-10001659,Office Supplies,Binders,"Cardinal Index Tab, Clear",Small Box,21.78,3,0,3.87,2.92
1400,IN-2011-78284,29-08-2020,02-09-2020,Critical,Express Air,Karen Carlisle,Corporate,Gwalior,Madhya Pradesh,Central,OFF-BI-10001659,Office Supplies,Binders,"Cardinal Index Tab, Clear",Small Box,21.78,3,0,3.87,1.56
1401,IN-2014-31811,22-10-2023,27-10-2023,Not Specified,Regular Air,Helen Wasserman,Corporate,Puducherry,Puducherry,South,OFF-ST-10001638,Office Supplies,Storage,"Tenex File Cart, Single Width",Small Box,134.61,1,0,39.03,14.11
1402,IN-2011-62450,13-06-2020,17-06-2020,Critical,Delivery Truck,Andy Yotov,Corporate,Bareilly,Uttar Pradesh,North,OFF-ST-10000007,Office Supplies,Storage,"Fellowes File Cart, Single Width",Small Box,274.68,2,0,137.34,23.21
1403,IN-2014-68218,30-10-2023,03-11-2023,High,Regular Air,Grace Kelly,Corporate,Durgapur,West Bengal,East,OFF-ST-10002240,Office Supplies,Storage,"Fellowes Shelving, Blue",Small Box,115.68,2,0,32.34,15.35
1404,IN-2014-68218,30-10-2023,03-11-2023,High,Regular Air,Grace Kelly,Corporate,Durgapur,West Bengal,East,OFF-PA-10003381,Office Supplies,Paper,"Eaton Cards & Envelopes, Multicolor",Wrap Bag,93.18,2,0,23.28,11.11
1405,IN-2012-55653,15-09-2021,19-09-2021,Medium,Regular Air,Dorothy Wardle,Corporate,Kanpur,Uttar Pradesh,North,OFF-PA-10000383,Office Supplies,Paper,"Green Bar Note Cards, Premium",Wrap Bag,62.4,2,0,3.12,8.9
1406,IN-2013-55170,28-11-2022,02-12-2022,Critical,Regular Air,Tamara Chand,Corporate,Chennai,Tamil Nadu,South,OFF-FA-10004839,Office Supplies,Fasteners,"Accos Clamps, Metal",Jumbo Drum,39,2,0,12.06,6.82
1407,IN-2013-55170,28-11-2022,02-12-2022,Critical,Regular Air,Tamara Chand,Corporate,Chennai,Tamil Nadu,South,OFF-FA-10004739,Office Supplies,Fasteners,"Accos Rubber Bands, Bulk Pack",Jumbo Drum,33.36,2,0,13.98,5.07
1408,IN-2014-46616,22-03-2023,26-03-2023,Low,Regular Air,Victor Preis,Home Office,Faridabad,Haryana,North,OFF-FA-10003596,Office Supplies,Fasteners,"Stockwell Push Pins, Bulk Pack",Jumbo Drum,28.74,2,0,8.28,2.17
1409,IN-2014-14780,17-10-2023,21-10-2023,Critical,Regular Air,Cyra Reiten,Home Office,Patna,Bihar,East,OFF-AR-10003978,Office Supplies,Art,"Binney & Smith Sketch Pad, Easy-Erase",Small Box,93.18,2,0,36.3,10.55
1410,IN-2014-32665,06-08-2023,10-08-2023,Critical,Regular Air,Sara Luxemburg,Home Office,Mumbai,Maharashtra,West,OFF-BI-10003367,Office Supplies,Binders,"Wilson Jones Binder, Recycled",Small Box,13.38,2,0,1.62,1.68
1411,ID-2013-74882,12-01-2022,16-01-2022,High,Regular Air,Rick Huthwaite,Home Office,Mumbai,Maharashtra,West,OFF-LA-10003236,Office Supplies,Labels,"Hon Round Labels, Adjustable",Medium Box,4.56,2,0,1.5,0.58
1412,IN-2014-32665,06-08-2023,10-08-2023,High,Regular Air,Sara Luxemburg,Home Office,Mumbai,Maharashtra,West,OFF-ST-10001357,Office Supplies,Storage,"Eldon Lockers, Single Width",Small Box,197.94,2,0,126.72,21.83
1413,IN-2013-70297,16-12-2022,20-12-2022,High,Regular Air,Lindsay Shagiari,Home Office,Ujjain,Madhya Pradesh,Central,OFF-ST-10004060,Office Supplies,Storage,"Fellowes Lockers, Blue",Small Box,621.99,3,0,267.39,45.06
1414,IN-2014-14780,17-10-2023,21-10-2023,Low,Regular Air,Cyra Reiten,Home Office,Patna,Bihar,East,OFF-ST-10004768,Office Supplies,Storage,"Eldon Lockers, Industrial",Small Box,595.17,3,0,249.93,36.15
1415,IN-2012-57116,11-09-2021,15-09-2021,Medium,Regular Air,Nathan Mautz,Home Office,Guwahati,Assam,East,OFF-SU-10001346,Office Supplies,Supplies,"Stiletto Shears, Steel",Wrap Bag,142.47,3,0,14.22,33.35
1416,IN-2014-14780,17-10-2023,21-10-2023,Critical,Regular Air,Cyra Reiten,Home Office,Patna,Bihar,East,OFF-EN-10004784,Office Supplies,Envelopes,"Kraft Business Envelopes, Recycled",Medium Box,56.52,3,0,5.58,8.62
1417,IN-2013-31055,07-10-2022,11-10-2022,Medium,Regular Air,Alan Dominguez,Home Office,Delhi,Delhi,North,OFF-SU-10001848,Office Supplies,Supplies,"Kleencut Ruler, Easy Grip",Wrap Bag,45.54,3,0,10.89,5.76
1418,IN-2014-37320,11-11-2023,15-11-2023,Medium,Regular Air,Barry Franz,Home Office,Gorakhpur,Uttar Pradesh,North,OFF-LA-10003381,Office Supplies,Labels,"Novimex Removable Labels, Laser Printer Compatible",Medium Box,29.07,3,0,14.49,3.76
1419,IN-2014-21920,31-05-2023,04-06-2023,High,Regular Air,Barry Franz,Home Office,Bangalore,Karnataka,South,OFF-AR-10001132,Office Supplies,Art,"BIC Markers, Blue",Small Box,79.29,3,0,34.83,10.66
1420,IN-2014-32665,06-08-2023,10-08-2023,Medium,Regular Air,Sara Luxemburg,Home Office,Mumbai,Maharashtra,West,OFF-BI-10000854,Office Supplies,Binders,"Acco Binder Covers, Economy",Small Box,19.98,3,0,14.04,2.15
1421,IN-2014-14780,17-10-2023,21-10-2023,Critical,Regular Air,Cyra Reiten,Home Office,Patna,Bihar,East,OFF-BI-10002190,Office Supplies,Binders,"Wilson Jones Binder, Durable",Small Box,58.08,4,0,16.8,2.83
1422,IN-2014-37320,11-11-2023,15-11-2023,Medium,Regular Air,Barry Franz,Home Office,Gorakhpur,Uttar Pradesh,North,OFF-AP-10002244,Office Supplies,Appliances,"Breville Refrigerator, White",Large Box,3622.29,7,0,1267.77,438.89
1423,IN-2014-37320,11-11-2023,15-11-2023,Low,Delivery Truck,Barry Franz,Home Office,Gorakhpur,Uttar Pradesh,North,OFF-ST-10001554,Office Supplies,Storage,"Eldon Folders, Industrial",Small Box,244.44,14,0,7.14,32.73
1424,IN-2013-55016,12-11-2022,16-11-2022,Low,Regular Air,Tanja Norvell,Home Office,Nagpur,Maharashtra,West,OFF-PA-10004741,Office Supplies,Paper,"SanDisk Cards & Envelopes, 8.5 x 11",Wrap Bag,315.36,6,0,15.66,24.44
